transaction_id,purchaser_id,owner_id,transaction_date,client_type,product_description,event_date,area,row_number,seat_number
0f66da83-5b07-4326-b1dc-b02f1a0a3327,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Birmingham City,2025-12-20,1889 Restaurant,D,3
477ed095-3bd3-48e7-88d6-d504235718ef,58e10d3b-d1db-4fc9-9d78-f0a39a78910d,58e10d3b-d1db-4fc9-9d78-f0a39a78910d,2024-07-26,Match by Match Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,Tony Currie Suite,A,W6
56e4630c-a138-4398-8f0c-acbc8a9ecbd2,c30054fd-045b-4824-9241-a131679c735f,c30054fd-045b-4824-9241-a131679c735f,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,Tony Currie Suite,B,11
bde99c99-5282-44b9-88af-9dc43a7a4551,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-01,Match by Match Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,1889 Restaurant,C,6
d641dbd4-f347-4129-81f1-36b48970ab28,748c245c-80b7-4f26-ae35-3fde95c1bbfb,cda4f7b2-0292-4dde-b660-1b9f17f7a294,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,The Pavilion,U,125
100d5456-608e-4166-8001-7ef88476db10,9b543bed-1f32-4c11-8d8e-a1319b330e09,9b543bed-1f32-4c11-8d8e-a1319b330e09,2024-08-16,Match by Match Ticket Holder,2024/25 Sheffield United V Stoke City,2024-10-26,1889 Restaurant,J,1
b51d45b6-8154-48ff-96c3-d2fce1119efe,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-02-04,Match by Match Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,1889 Restaurant,H,10
008766e0-ae33-4bae-bd22-6d9bdb34a643,0ae4dd00-6493-e911-80e7-0050560100ae,0ae4dd00-6493-e911-80e7-0050560100ae,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Swansea,2024-10-02,The Pavilion,N,113
25e54614-bff9-4a8e-8a37-082d8768376c,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,X,124
ce7da460-fc92-4fc0-b835-f37e5fedb4ce,3ed21281-ccdf-456b-a34c-079ec3696de6,3ed21281-ccdf-456b-a34c-079ec3696de6,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V Swansea,2024-10-02,Tony Currie Suite,B,82
16ce4184-6526-4fcf-9524-b59e29703ec4,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-08-12,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Wrexham Afc,2024-08-13,Tony Currie Suite,B,66
01b8a504-8e29-487c-82cd-78c74ae3839a,e94b921c-d4f3-ec11-83ae-f820e8d33f75,e94b921c-d4f3-ec11-83ae-f820e8d33f75,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,The Pavilion,Z,115
c2167797-fe4f-4d3b-a354-b559c09802a9,da2492f1-753f-4e93-984e-1d5b8e03158d,da2492f1-753f-4e93-984e-1d5b8e03158d,2024-07-31,Season Ticket Holder,2024/25 Sheffield United V Norwich City,2025-01-18,Tony Currie Suite,B,26
9c6918e5-7e8d-4704-94e6-ab0fd43c096c,3cda4f84-2e63-4602-a5a2-f53f19a5996d,3cda4f84-2e63-4602-a5a2-f53f19a5996d,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Norwich City,2025-01-18,The Pavilion,Q,112
4f29ec94-c170-4f7c-9191-cd7cc29a9de1,be30d85a-a093-43b0-8895-50c63bc31b37,be30d85a-a093-43b0-8895-50c63bc31b37,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V West Bromwich Albion,2024-12-29,The Pavilion,W,123
4390aa6b-021e-4218-af47-492487a28600,fed4d832-a9e8-4124-b828-998a3b2961e4,fed4d832-a9e8-4124-b828-998a3b2961e4,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,Tony Currie Suite,A,71
4a1538a8-2885-4214-bb62-a3c473b14b6f,6b5c709c-bf30-47bc-a18a-520e1c537dfc,6b5c709c-bf30-47bc-a18a-520e1c537dfc,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Luton Town,2024-10-05,The Pavilion,U,110
1bfbc00e-1737-47a3-9cb2-eec648c735e1,fd2167b1-bae7-4dda-aed1-07cbb8587474,fd2167b1-bae7-4dda-aed1-07cbb8587474,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Bristol City,2025-03-11,The Pavilion,M,110
0c8f817f-deed-40e7-9cb4-b161c22a99ca,86eb448a-896a-42f7-a0ff-567385c8d23a,86eb448a-896a-42f7-a0ff-567385c8d23a,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,The Pavilion,W,107
93416b90-24ed-4d6e-997d-3821dff2d632,061bf06a-534c-ec11-8350-b66635cfa68d,061bf06a-534c-ec11-8350-b66635cfa68d,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,The Pavilion,O,107
22b46061-577a-43c1-bd85-8db17be6bf08,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,The Pavilion,X,124
564dcd1e-9de5-46ea-94cc-9e470b70d8b0,3cda4f84-2e63-4602-a5a2-f53f19a5996d,3cda4f84-2e63-4602-a5a2-f53f19a5996d,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Swansea City,2026-04-03,The Pavilion,Q,112
f9460d58-0350-4ebd-8cb5-245899c4d1fe,3ed21281-ccdf-456b-a34c-079ec3696de6,3ed21281-ccdf-456b-a34c-079ec3696de6,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V Sheffield Wednesday,2024-11-10,Tony Currie Suite,B,82
88ab3685-7506-4b30-9e06-656c56933687,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-02-04,Match by Match Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,1889 Restaurant,G,13
ee5a7f7b-a08c-484c-9197-3266600f2630,2776f246-cb09-45ed-95e9-e74f4aac7e96,2776f246-cb09-45ed-95e9-e74f4aac7e96,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V Coventry City,2025-03-28,The Pavilion,T,114
c78d1eca-da7d-451e-99bd-e5eccfd71eda,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-11-05,Match by Match Ticket Holder,2025/26 Sheffield United V Queens Park Rangers,2025-11-08,1889 Restaurant,D,7
a6fa563f-bece-4e8f-8860-88fe955e7bff,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-03-24,Match by Match Ticket Holder,2024/25 Sheffield United V Coventry City,2025-03-28,1889 Restaurant,D,12
97ba8128-8c2f-4a31-8efb-2878d60d6d30,c1674bdb-0a70-45a6-bbdb-cd823c4a7368,c1674bdb-0a70-45a6-bbdb-cd823c4a7368,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Preston North End,2026-04-25,Tony Currie Suite,B,43
ded14c4d-e23e-4730-b693-a770ad8fb77e,a647e976-7c8e-431e-9c64-2201acadb7f4,a647e976-7c8e-431e-9c64-2201acadb7f4,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Watford,2025-10-18,The Pavilion,N,112
559ab92e-b21e-4cc4-8324-618f22eaf599,be30d85a-a093-43b0-8895-50c63bc31b37,be30d85a-a093-43b0-8895-50c63bc31b37,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,The Pavilion,W,123
9cba3039-d157-4037-b49d-ca1eda74094a,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V West Bromwich Albion,2026-03-07,1889 Restaurant,D,3
3ecf6038-50ce-4ccf-978e-c29e675cf949,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-08-16,Match by Match Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,1889 Restaurant,F,13
c1e3eba9-3246-4f8c-bc24-6a4fef4c55b2,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-08-12,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Wrexham Afc,2024-08-13,The Pavilion,P,124
64a4f44c-0779-419d-b1b6-6574a6fd30dd,0c684023-a14b-4e54-82a4-c40fd238e819,0c684023-a14b-4e54-82a4-c40fd238e819,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Watford,2024-09-01,The Pavilion,W,118
f734f1e3-2127-49cc-ac9b-4527f9121efa,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-01,Match by Match Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,1889 Restaurant,B,13
38fbe989-7571-4a35-b189-00738237f351,0ae4dd00-6493-e911-80e7-0050560100ae,0ae4dd00-6493-e911-80e7-0050560100ae,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Burnley,2024-12-26,The Pavilion,N,113
32475a24-c893-4f4f-bc5a-96fc716bf04f,8446cdde-9175-43d7-bf41-54affb1d5f29,8446cdde-9175-43d7-bf41-54affb1d5f29,2025-08-01,Match by Match Ticket Holder,2025/26 Sheffield United V Millwall Fc,2025-08-23,The Pavilion,R,123
58b0c986-3827-4e64-a616-3ebacb3aa6df,01ecaf61-563b-ed11-83d1-afe4f709d266,01ecaf61-563b-ed11-83d1-afe4f709d266,2024-09-10,Match by Match Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,The Pavilion,O,125
a8b03ba1-c9c4-4266-996c-aabe162f74cd,84dce882-af00-4b7a-ab11-12235db648dc,84dce882-af00-4b7a-ab11-12235db648dc,2025-02-24,Match by Match Ticket Holder,2024/25 Sheffield United V Leeds United,2025-02-24,1889 Restaurant,B,5
2875e6fc-0e2b-4495-9d5a-d3d936fa5953,e94b921c-d4f3-ec11-83ae-f820e8d33f75,e94b921c-d4f3-ec11-83ae-f820e8d33f75,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Swansea,2024-10-02,The Pavilion,Z,114
8e9f948c-8050-4b72-8d91-91c8e128c168,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-05-12,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Bristol City Fc,2025-05-12,The Pavilion,J,112
6ea9fe45-6b1b-4c1f-b2b6-27c7dabec992,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-11-20,Match by Match Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,1889 Restaurant,E,8
392cf9b0-fea9-4ca2-846b-915d2f9d6eef,9b543bed-1f32-4c11-8d8e-a1319b330e09,9b543bed-1f32-4c11-8d8e-a1319b330e09,2024-08-16,Match by Match Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,1889 Restaurant,J,1
74aa4043-8a15-4a93-b6ca-34a8ba2f0235,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-09-18,Match by Match Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,1889 Restaurant,F,9
8505d98f-9b8a-48f5-b383-f0f5787c0750,7d4ef7b2-f502-4d2b-900c-c2907163a256,7d4ef7b2-f502-4d2b-900c-c2907163a256,2025-07-31,Match by Match Ticket Holder,2025/26 Sheffield United V West Bromwich Albion,2026-03-07,1889 Restaurant,K,8
de5a6c01-021c-48c1-a4c1-68bf7036963b,b9ea4a16-e043-ed11-83d1-f00c21b6812c,b9ea4a16-e043-ed11-83d1-f00c21b6812c,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Bristol City,2025-08-09,The Pavilion,X,112
b48f896c-8235-4e86-8830-913ea7882f4a,3ed21281-ccdf-456b-a34c-079ec3696de6,3ed21281-ccdf-456b-a34c-079ec3696de6,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V Norwich City,2025-01-18,Tony Currie Suite,B,82
357cdeb2-c9fa-485b-a5ec-538d8999d386,fed4d832-a9e8-4124-b828-998a3b2961e4,fed4d832-a9e8-4124-b828-998a3b2961e4,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Swansea City,2026-04-03,Tony Currie Suite,A,71
fea0e1d6-68a1-4fa9-bde4-9bf89e692341,0ae4dd00-6493-e911-80e7-0050560100ae,0ae4dd00-6493-e911-80e7-0050560100ae,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Hull City,2025-01-24,The Pavilion,N,113
347fd8ac-3900-418b-8882-68b0a85943e3,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Blackburn Rovers,2026-04-22,1889 Restaurant,D,3
30faa58e-c674-4053-8bb5-aed37855695f,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-12,Match by Match Ticket Holder,2025/26 Sheffield United V Birmingham City,2025-12-20,1889 Restaurant,B,10
e8213aec-e508-4c3d-a57d-4478cabb4ca7,df77f61a-ac8f-49d7-acef-934f2feb6c23,df77f61a-ac8f-49d7-acef-934f2feb6c23,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,The Pavilion,L,107
7921bc3c-27c8-42db-a364-8dc1cc1df46d,c1bce03b-7867-47b2-be87-58e4b380345e,c1bce03b-7867-47b2-be87-58e4b380345e,2024-08-21,Match by Match Ticket Holder,2023/24 Sufc V Brighton & Hove Albion - Fac4,2024-01-27,The Pavilion,BB,116
19ace32e-e6cc-47df-a416-d93f9fee54c5,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-01,Match by Match Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,1889 Restaurant,B,9
e282ac7c-623f-4a74-a03f-6af1c57c2ddb,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-11-20,Match by Match Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,1889 Restaurant,M,12
0e18a1ca-588b-4b3e-b296-f0e875122ec9,be30d85a-a093-43b0-8895-50c63bc31b37,be30d85a-a093-43b0-8895-50c63bc31b37,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Millwall,2025-04-08,The Pavilion,W,123
b689ad53-3147-420b-ac7d-bfe957151b41,e94b921c-d4f3-ec11-83ae-f820e8d33f75,e94b921c-d4f3-ec11-83ae-f820e8d33f75,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Sheffield Wednesday,2024-11-10,The Pavilion,Z,114
ab7d3726-892a-4c21-8942-5ee1f17504c6,7d4ef7b2-f502-4d2b-900c-c2907163a256,7d4ef7b2-f502-4d2b-900c-c2907163a256,2025-07-31,Match by Match Ticket Holder,2025/26 Sheffield United V Swansea City,2026-04-03,1889 Restaurant,K,8
e7f3d32e-0b3a-4441-84eb-1497149950da,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-04-15,Match by Match Ticket Holder,2024/25 Sheffield United V Cardiff City,2025-04-18,1889 Restaurant,C,10
72119c48-2b59-412f-b9d4-e512f0e8b4f5,c30054fd-045b-4824-9241-a131679c735f,c30054fd-045b-4824-9241-a131679c735f,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Plymouth Argyle,2024-12-14,Tony Currie Suite,B,12
041be762-bb95-49c2-a329-677b5b40e37f,6decc322-b90d-ed11-83ae-8ff7ee3adc9d,6decc322-b90d-ed11-83ae-8ff7ee3adc9d,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,The Pavilion,AA,111
02b673eb-6c7b-4151-8730-948b705633d6,62ff39e2-5c35-4c17-9e2d-43ed4e2c66fb,62ff39e2-5c35-4c17-9e2d-43ed4e2c66fb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Watford,2025-10-18,Tony Currie Suite,B,7
c119445f-85cb-468d-94de-d63ca181ec7c,31f86814-61c6-4224-a3e0-2cb084f69bfc,31f86814-61c6-4224-a3e0-2cb084f69bfc,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Norwich City,2025-01-18,Tony Currie Suite,A,9
b208a0b8-11fb-42b4-a6fc-d3c40eb79b25,e94b921c-d4f3-ec11-83ae-f820e8d33f75,e94b921c-d4f3-ec11-83ae-f820e8d33f75,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,The Pavilion,Z,114
2c768986-47ba-4627-a39c-f31f3874e557,df77f61a-ac8f-49d7-acef-934f2feb6c23,df77f61a-ac8f-49d7-acef-934f2feb6c23,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Blackburn Rovers,2025-05-03,The Pavilion,L,107
6c8e42ac-d429-4926-905f-64f3893c9ced,c5720ec5-ca66-e911-80e5-0050560100ae,c5720ec5-ca66-e911-80e5-0050560100ae,2025-09-26,Match by Match Ticket Holder,2025/26 Sheffield United V West Bromwich Albion,2026-03-07,The Pavilion,H,111
37aa7f02-66eb-4d80-a416-8f8593ab5d6e,f62aebb4-9240-ec11-8350-95e197523a6c,f62aebb4-9240-ec11-8350-95e197523a6c,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,1889 Restaurant,L,11
e5881423-2fd9-4eec-b637-a2fef22b1e79,31f86814-61c6-4224-a3e0-2cb084f69bfc,31f86814-61c6-4224-a3e0-2cb084f69bfc,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,Tony Currie Suite,A,9
806e5d37-eedf-4910-9a2f-05a918c1d80a,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Bristol City,2025-08-09,1889 Restaurant,D,4
e34a49a7-f20c-4303-856a-7e6f482a5206,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-08-15,Match by Match Ticket Holder,2025/26 Sheffield United V Millwall Fc,2025-08-23,1889 Restaurant,B,9
660b208f-bbd2-44c0-a2e8-1f8205f6140a,257f13a5-83b3-e911-80e7-0050560100ae,257f13a5-83b3-e911-80e7-0050560100ae,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Stoke City,2025-12-06,The Pavilion,R,108
0c0d7e13-4d50-431b-90b2-b9adaf9042b1,be7a61b0-9fe2-4310-ad6e-e99980992917,be7a61b0-9fe2-4310-ad6e-e99980992917,2025-05-11,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Bristol City Fc,2025-05-12,The Pavilion,O,114
845cec66-59bc-4854-9a34-9119a3f249c2,f62aebb4-9240-ec11-8350-95e197523a6c,f62aebb4-9240-ec11-8350-95e197523a6c,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,1889 Restaurant,L,11
6315ba3c-4181-4e4c-8c97-36d13a9fc517,c1bce03b-7867-47b2-be87-58e4b380345e,c1bce03b-7867-47b2-be87-58e4b380345e,2024-08-21,Match by Match Ticket Holder,2023/24 Sufc V Brighton & Hove Albion - Fac4,2024-01-27,The Pavilion,AA,107
c01c1d78-ff58-4755-a1f7-d9eb4d5e85d7,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-08-16,Match by Match Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,1889 Restaurant,F,6
a8c423f5-1e16-4970-9485-47682d3acf41,c0582f3f-90d1-47fd-98f4-352738207834,c0582f3f-90d1-47fd-98f4-352738207834,2024-08-05,Season Ticket Holder,2024/25 Sheffield United V Oxford United,2024-11-26,The Pavilion,P,123
b6d4d69d-e508-41b6-b8f7-24fe755fc75c,4b94042c-49bc-44b6-8d2b-8df5ba2c8dd8,4b94042c-49bc-44b6-8d2b-8df5ba2c8dd8,2025-08-01,Match by Match Ticket Holder,2025/26 Sheffield United V Millwall Fc,2025-08-23,The Pavilion,U,109
3c383b9c-da23-47a6-b3f3-02371a604e1c,265c1531-a930-48d8-b4cb-5eb1460b37c4,265c1531-a930-48d8-b4cb-5eb1460b37c4,2025-03-26,Match by Match Ticket Holder,2024/25 Sheffield United V Coventry City,2025-03-28,1889 Restaurant,S,16
6a5b5bc4-ac9a-4c20-a5c2-766261271fe4,448deb03-7e59-4c21-bd01-0ce9360da6bb,448deb03-7e59-4c21-bd01-0ce9360da6bb,2025-08-01,Season Ticket Holder,Sheffield United V Charlton Athletic,2025-09-20,1889 Restaurant,D,4
612145a5-2abd-464e-a8bb-7703d8463cef,62ff39e2-5c35-4c17-9e2d-43ed4e2c66fb,62ff39e2-5c35-4c17-9e2d-43ed4e2c66fb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Portsmouth,2025-11-26,Tony Currie Suite,B,7
9f27628f-2360-415e-8d6c-951ee9804e13,4da8a438-4a12-ec11-8315-c1590597c6b7,4da8a438-4a12-ec11-8315-c1590597c6b7,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Derby County,2024-09-21,The Pavilion,Y,113
2b1e8ab7-8524-46aa-93f7-58c70bd360cd,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-08-15,Match by Match Ticket Holder,2025/26 Sheffield United V Millwall Fc,2025-08-23,1889 Restaurant,B,7
01f1992a-fafd-49fd-9228-598114791c2a,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-12,Match by Match Ticket Holder,2025/26 Sheffield United V Birmingham City,2025-12-20,1889 Restaurant,B,5
2aeba5ad-327b-44db-af8b-3740545470da,dbadc948-9dc9-482d-9ed9-45d80de2d116,dbadc948-9dc9-482d-9ed9-45d80de2d116,2024-07-31,Match by Match Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,Tony Currie Suite,A,61
de10016d-1f70-47f9-b7a3-2732cb3c9e19,f62aebb4-9240-ec11-8350-95e197523a6c,f62aebb4-9240-ec11-8350-95e197523a6c,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Preston North End,2025-03-08,1889 Restaurant,L,11
ea132ed0-d97c-4214-be22-5431a5fb8e15,fcf11082-4675-4ad3-8e7d-8ffe14d12690,fcf11082-4675-4ad3-8e7d-8ffe14d12690,2024-08-13,Season Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,1889 Restaurant,K,11
797b3263-0710-44e5-b58c-478e3a3762dd,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-09-26,Match by Match Ticket Holder,2024/25 Sheffield United V Swansea,2024-10-02,1889 Restaurant,A,12
511d0f3c-1836-4276-b7eb-6e5d23936d98,1b95f74b-34c6-47ea-8a03-38186041ac21,1b95f74b-34c6-47ea-8a03-38186041ac21,2024-10-14,Match by Match Ticket Holder,2024/25 Sufc U21 V Swfc U21,2024-10-14,1889 Restaurant,L,7
d4522f94-ab28-4ef5-ad72-f6689ce98375,544ac0d2-5416-4903-9c1e-98f7f164fb00,544ac0d2-5416-4903-9c1e-98f7f164fb00,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,Tony Currie Suite,A,69
ba051b0a-f75b-4794-86ae-dcfc2de229f4,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-08-12,Match by Match Ticket Holder,2024/25 Sheffield United Fc V Wrexham Afc,2024-08-13,The Pavilion,N,124
22c68a06-adfa-4920-942f-45f4b59d01bf,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,59dc4c04-dc3a-ef11-84a5-e3c223650d0d,2024-08-16,Season Ticket Holder,2024/25 Sheffield United V West Bromwich Albion,2024-12-29,The Pavilion,X,125
55fc647b-4f59-4a63-9ddb-226e1f29cb1d,86eb448a-896a-42f7-a0ff-567385c8d23a,86eb448a-896a-42f7-a0ff-567385c8d23a,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Derby County,2025-11-01,The Pavilion,W,108
d7ffcffe-1341-4f83-8dab-6ad63365c6c7,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-01,Match by Match Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,1889 Restaurant,J,10
42468965-39a2-4caf-932b-f0193d0b2553,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2024-11-20,Match by Match Ticket Holder,2024/25 Sheffield United V Sunderland,2024-11-29,1889 Restaurant,D,7
cb9b3e0b-3f8d-455f-8d01-dc423c1509fd,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-11-05,Match by Match Ticket Holder,2025/26 Sheffield United V Queens Park Rangers,2025-11-08,1889 Restaurant,C,2
2efd215b-da0d-4e31-9f08-8055f7ea1f57,b96d45aa-ebc1-ef11-84e2-f36b3ffa1e5e,b96d45aa-ebc1-ef11-84e2-f36b3ffa1e5e,2024-12-24,Match by Match Ticket Holder,2024/25 Sheffield United V Middlesbrough,2025-02-12,1889 Restaurant,L,8
b30c3702-ab15-41f6-bbfc-dd2bd00ed1e2,01ecaf61-563b-ed11-83d1-afe4f709d266,01ecaf61-563b-ed11-83d1-afe4f709d266,2024-07-30,Match by Match Ticket Holder,2024/25 Sheffield United V Plymouth Argyle,2024-12-14,The Pavilion,O,123
d757fd75-218d-453f-80b6-e2210556861a,257f13a5-83b3-e911-80e7-0050560100ae,257f13a5-83b3-e911-80e7-0050560100ae,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Queens Park Rangers,2024-08-17,The Pavilion,R,110
c1fdb82e-634b-4728-8310-fc44dbaca64d,f3156ddf-7a71-486b-8ea1-cbdcef531988,f3156ddf-7a71-486b-8ea1-cbdcef531988,2025-12-01,Match by Match Ticket Holder,2025/26 Sheffield United V Norwich City,2025-12-09,1889 Restaurant,H,13
408307ae-a8dd-490b-aaa3-01b42830d062,62ff39e2-5c35-4c17-9e2d-43ed4e2c66fb,62ff39e2-5c35-4c17-9e2d-43ed4e2c66fb,2025-08-01,Season Ticket Holder,2025/26 Sheffield United V Leicester City,2026-01-01,Tony Currie Suite,B,7
d31ffd59-5670-4882-8f90-51f5747f4961,e94b921c-d4f3-ec11-83ae-f820e8d33f75,e94b921c-d4f3-ec11-83ae-f820e8d33f75,2024-07-30,Season Ticket Holder,2024/25 Sheffield United V Portsmouth,2025-02-08,The Pavilion,Z,114
